kode_kabupaten_kota,nama_kabupaten_kota,jenis_kelamin,kategori_pekerjaan,jumlah_korban,tahun
3211,KABUPATEN SUMEDANG,PEREMPUAN,TIDAK BEKERJA,1,2022
3212,KABUPATEN INDRAMAYU,LAKI-LAKI,BEKERJA,0,2022
3212,KABUPATEN INDRAMAYU,LAKI-LAKI,IBU/BAPAK RUMAH TANGGA,0,2022
3212,KABUPATEN INDRAMAYU,LAKI-LAKI,TIDAK DIKETAHUI,0,2022
3212,KABUPATEN INDRAMAYU,LAKI-LAKI,PEDAGANG/TANI/NELAYAN,0,2022
3212,KABUPATEN INDRAMAYU,LAKI-LAKI,PELAJAR,5,2022
3212,KABUPATEN INDRAMAYU,LAKI-LAKI,PNS/TNI/POLRI,0,2022
3212,KABUPATEN INDRAMAYU,LAKI-LAKI,SWASTA/BURUH,0,2022
3212,KABUPATEN INDRAMAYU,LAKI-LAKI,TIDAK BEKERJA,1,2022
3212,KABUPATEN INDRAMAYU,PEREMPUAN,BEKERJA,2,2022
3212,KABUPATEN INDRAMAYU,PEREMPUAN,IBU/BAPAK RUMAH TANGGA,3,2022
3212,KABUPATEN INDRAMAYU,PEREMPUAN,TIDAK DIKETAHUI,0,2022
3212,KABUPATEN INDRAMAYU,PEREMPUAN,PEDAGANG/TANI/NELAYAN,1,2022
3212,KABUPATEN INDRAMAYU,PEREMPUAN,PELAJAR,19,2022
3212,KABUPATEN INDRAMAYU,PEREMPUAN,PNS/TNI/POLRI,0,2022
3212,KABUPATEN INDRAMAYU,PEREMPUAN,SWASTA/BURUH,3,2022
3212,KABUPATEN INDRAMAYU,PEREMPUAN,TIDAK BEKERJA,3,2022
3213,KABUPATEN SUBANG,LAKI-LAKI,BEKERJA,0,2022
3213,KABUPATEN SUBANG,LAKI-LAKI,IBU/BAPAK RUMAH TANGGA,0,2022
3213,KABUPATEN SUBANG,LAKI-LAKI,TIDAK DIKETAHUI,1,2022
3213,KABUPATEN SUBANG,LAKI-LAKI,PEDAGANG/TANI/NELAYAN,0,2022
3213,KABUPATEN SUBANG,LAKI-LAKI,PELAJAR,1,2022
3213,KABUPATEN SUBANG,LAKI-LAKI,PNS/TNI/POLRI,0,2022
3213,KABUPATEN SUBANG,LAKI-LAKI,SWASTA/BURUH,0,2022
3213,KABUPATEN SUBANG,LAKI-LAKI,TIDAK BEKERJA,0,2022
3213,KABUPATEN SUBANG,PEREMPUAN,BEKERJA,0,2022
3213,KABUPATEN SUBANG,PEREMPUAN,IBU/BAPAK RUMAH TANGGA,1,2022
3213,KABUPATEN SUBANG,PEREMPUAN,TIDAK DIKETAHUI,4,2022
3213,KABUPATEN SUBANG,PEREMPUAN,PEDAGANG/TANI/NELAYAN,0,2022
3213,KABUPATEN SUBANG,PEREMPUAN,PELAJAR,5,2022
3213,KABUPATEN SUBANG,PEREMPUAN,PNS/TNI/POLRI,0,2022
3213,KABUPATEN SUBANG,PEREMPUAN,SWASTA/BURUH,0,2022
3213,KABUPATEN SUBANG,PEREMPUAN,TIDAK BEKERJA,0,2022
3214,KABUPATEN PURWAKARTA,LAKI-LAKI,BEKERJA,0,2022
3214,KABUPATEN PURWAKARTA,LAKI-LAKI,IBU/BAPAK RUMAH TANGGA,0,2022
3214,KABUPATEN PURWAKARTA,LAKI-LAKI,TIDAK DIKETAHUI,5,2022
3214,KABUPATEN PURWAKARTA,LAKI-LAKI,PEDAGANG/TANI/NELAYAN,0,2022
3214,KABUPATEN PURWAKARTA,LAKI-LAKI,PELAJAR,3,2022
3214,KABUPATEN PURWAKARTA,LAKI-LAKI,PNS/TNI/POLRI,0,2022
3214,KABUPATEN PURWAKARTA,LAKI-LAKI,SWASTA/BURUH,0,2022
3214,KABUPATEN PURWAKARTA,LAKI-LAKI,TIDAK BEKERJA,0,2022
3214,KABUPATEN PURWAKARTA,PEREMPUAN,BEKERJA,3,2022
3214,KABUPATEN PURWAKARTA,PEREMPUAN,IBU/BAPAK RUMAH TANGGA,2,2022
3214,KABUPATEN PURWAKARTA,PEREMPUAN,TIDAK DIKETAHUI,28,2022
3214,KABUPATEN PURWAKARTA,PEREMPUAN,PEDAGANG/TANI/NELAYAN,0,2022
3214,KABUPATEN PURWAKARTA,PEREMPUAN,PELAJAR,13,2022
3214,KABUPATEN PURWAKARTA,PEREMPUAN,PNS/TNI/POLRI,0,2022
3214,KABUPATEN PURWAKARTA,PEREMPUAN,SWASTA/BURUH,1,2022
3214,KABUPATEN PURWAKARTA,PEREMPUAN,TIDAK BEKERJA,0,2022
3215,KABUPATEN KARAWANG,LAKI-LAKI,BEKERJA,1,2022
3215,KABUPATEN KARAWANG,LAKI-LAKI,IBU/BAPAK RUMAH TANGGA,0,2022
3215,KABUPATEN KARAWANG,LAKI-LAKI,TIDAK DIKETAHUI,1,2022
3215,KABUPATEN KARAWANG,LAKI-LAKI,PEDAGANG/TANI/NELAYAN,0,2022
3215,KABUPATEN KARAWANG,LAKI-LAKI,PELAJAR,4,2022
3215,KABUPATEN KARAWANG,LAKI-LAKI,PNS/TNI/POLRI,0,2022
3215,KABUPATEN KARAWANG,LAKI-LAKI,SWASTA/BURUH,0,2022
3215,KABUPATEN KARAWANG,LAKI-LAKI,TIDAK BEKERJA,2,2022
3215,KABUPATEN KARAWANG,PEREMPUAN,BEKERJA,17,2022
3215,KABUPATEN KARAWANG,PEREMPUAN,IBU/BAPAK RUMAH TANGGA,18,2022
3215,KABUPATEN KARAWANG,PEREMPUAN,TIDAK DIKETAHUI,15,2022
3215,KABUPATEN KARAWANG,PEREMPUAN,PEDAGANG/TANI/NELAYAN,0,2022
3215,KABUPATEN KARAWANG,PEREMPUAN,PELAJAR,41,2022
3215,KABUPATEN KARAWANG,PEREMPUAN,PNS/TNI/POLRI,0,2022
3215,KABUPATEN KARAWANG,PEREMPUAN,SWASTA/BURUH,0,2022
3215,KABUPATEN KARAWANG,PEREMPUAN,TIDAK BEKERJA,14,2022
3216,KABUPATEN BEKASI,LAKI-LAKI,BEKERJA,1,2022
3216,KABUPATEN BEKASI,LAKI-LAKI,IBU/BAPAK RUMAH TANGGA,0,2022
3216,KABUPATEN BEKASI,LAKI-LAKI,TIDAK DIKETAHUI,0,2022
3216,KABUPATEN BEKASI,LAKI-LAKI,PEDAGANG/TANI/NELAYAN,0,2022
3216,KABUPATEN BEKASI,LAKI-LAKI,PELAJAR,21,2022
3216,KABUPATEN BEKASI,LAKI-LAKI,PNS/TNI/POLRI,0,2022
3216,KABUPATEN BEKASI,LAKI-LAKI,SWASTA/BURUH,0,2022
3216,KABUPATEN BEKASI,LAKI-LAKI,TIDAK BEKERJA,6,2022
3216,KABUPATEN BEKASI,PEREMPUAN,BEKERJA,17,2022
3216,KABUPATEN BEKASI,PEREMPUAN,IBU/BAPAK RUMAH TANGGA,40,2022
3216,KABUPATEN BEKASI,PEREMPUAN,TIDAK DIKETAHUI,1,2022
3216,KABUPATEN BEKASI,PEREMPUAN,PEDAGANG/TANI/NELAYAN,2,2022
3216,KABUPATEN BEKASI,PEREMPUAN,PELAJAR,66,2022
3216,KABUPATEN BEKASI,PEREMPUAN,PNS/TNI/POLRI,0,2022
3216,KABUPATEN BEKASI,PEREMPUAN,SWASTA/BURUH,16,2022
3216,KABUPATEN BEKASI,PEREMPUAN,TIDAK BEKERJA,15,2022
3217,KABUPATEN BANDUNG BARAT,LAKI-LAKI,BEKERJA,0,2022
3217,KABUPATEN BANDUNG BARAT,LAKI-LAKI,IBU/BAPAK RUMAH TANGGA,0,2022
3217,KABUPATEN BANDUNG BARAT,LAKI-LAKI,TIDAK DIKETAHUI,2,2022
3217,KABUPATEN BANDUNG BARAT,LAKI-LAKI,PEDAGANG/TANI/NELAYAN,0,2022
3217,KABUPATEN BANDUNG BARAT,LAKI-LAKI,PELAJAR,5,2022
3217,KABUPATEN BANDUNG BARAT,LAKI-LAKI,PNS/TNI/POLRI,0,2022
3217,KABUPATEN BANDUNG BARAT,LAKI-LAKI,SWASTA/BURUH,0,2022
3217,KABUPATEN BANDUNG BARAT,LAKI-LAKI,TIDAK BEKERJA,1,2022
3217,KABUPATEN BANDUNG BARAT,PEREMPUAN,BEKERJA,4,2022
3217,KABUPATEN BANDUNG BARAT,PEREMPUAN,IBU/BAPAK RUMAH TANGGA,4,2022
3217,KABUPATEN BANDUNG BARAT,PEREMPUAN,TIDAK DIKETAHUI,8,2022
3217,KABUPATEN BANDUNG BARAT,PEREMPUAN,PEDAGANG/TANI/NELAYAN,0,2022
3217,KABUPATEN BANDUNG BARAT,PEREMPUAN,PELAJAR,15,2022
3217,KABUPATEN BANDUNG BARAT,PEREMPUAN,PNS/TNI/POLRI,0,2022
3217,KABUPATEN BANDUNG BARAT,PEREMPUAN,SWASTA/BURUH,1,2022
3217,KABUPATEN BANDUNG BARAT,PEREMPUAN,TIDAK BEKERJA,9,2022
3218,KABUPATEN PANGANDARAN,LAKI-LAKI,BEKERJA,0,2022
3218,KABUPATEN PANGANDARAN,LAKI-LAKI,IBU/BAPAK RUMAH TANGGA,0,2022
3218,KABUPATEN PANGANDARAN,LAKI-LAKI,TIDAK DIKETAHUI,0,2022
3218,KABUPATEN PANGANDARAN,LAKI-LAKI,PEDAGANG/TANI/NELAYAN,0,2022
3218,KABUPATEN PANGANDARAN,LAKI-LAKI,PELAJAR,0,2022
3218,KABUPATEN PANGANDARAN,LAKI-LAKI,PNS/TNI/POLRI,0,2022
3218,KABUPATEN PANGANDARAN,LAKI-LAKI,SWASTA/BURUH,0,2022
3218,KABUPATEN PANGANDARAN,LAKI-LAKI,TIDAK BEKERJA,0,2022
3218,KABUPATEN PANGANDARAN,PEREMPUAN,BEKERJA,1,2022
3218,KABUPATEN PANGANDARAN,PEREMPUAN,IBU/BAPAK RUMAH TANGGA,2,2022
3218,KABUPATEN PANGANDARAN,PEREMPUAN,TIDAK DIKETAHUI,10,2022
3218,KABUPATEN PANGANDARAN,PEREMPUAN,PEDAGANG/TANI/NELAYAN,0,2022
3218,KABUPATEN PANGANDARAN,PEREMPUAN,PELAJAR,8,2022
3218,KABUPATEN PANGANDARAN,PEREMPUAN,PNS/TNI/POLRI,0,2022
3218,KABUPATEN PANGANDARAN,PEREMPUAN,SWASTA/BURUH,0,2022
3218,KABUPATEN PANGANDARAN,PEREMPUAN,TIDAK BEKERJA,1,2022
3271,KOTA BOGOR,LAKI-LAKI,BEKERJA,0,2022
3271,KOTA BOGOR,LAKI-LAKI,IBU/BAPAK RUMAH TANGGA,0,2022
3271,KOTA BOGOR,LAKI-LAKI,TIDAK DIKETAHUI,0,2022
3271,KOTA BOGOR,LAKI-LAKI,PEDAGANG/TANI/NELAYAN,0,2022
3271,KOTA BOGOR,LAKI-LAKI,PELAJAR,8,2022
3271,KOTA BOGOR,LAKI-LAKI,PNS/TNI/POLRI,0,2022
3271,KOTA BOGOR,LAKI-LAKI,SWASTA/BURUH,0,2022
3271,KOTA BOGOR,LAKI-LAKI,TIDAK BEKERJA,4,2022
3271,KOTA BOGOR,PEREMPUAN,BEKERJA,17,2022
3271,KOTA BOGOR,PEREMPUAN,IBU/BAPAK RUMAH TANGGA,27,2022
3271,KOTA BOGOR,PEREMPUAN,TIDAK DIKETAHUI,3,2022
3271,KOTA BOGOR,PEREMPUAN,PEDAGANG/TANI/NELAYAN,2,2022
3271,KOTA BOGOR,PEREMPUAN,PELAJAR,22,2022
3271,KOTA BOGOR,PEREMPUAN,PNS/TNI/POLRI,0,2022
3271,KOTA BOGOR,PEREMPUAN,SWASTA/BURUH,5,2022
3271,KOTA BOGOR,PEREMPUAN,TIDAK BEKERJA,23,2022
3272,KOTA SUKABUMI,LAKI-LAKI,BEKERJA,0,2022
3272,KOTA SUKABUMI,LAKI-LAKI,IBU/BAPAK RUMAH TANGGA,0,2022
3272,KOTA SUKABUMI,LAKI-LAKI,TIDAK DIKETAHUI,0,2022
3272,KOTA SUKABUMI,LAKI-LAKI,PEDAGANG/TANI/NELAYAN,0,2022
3272,KOTA SUKABUMI,LAKI-LAKI,PELAJAR,7,2022
3272,KOTA SUKABUMI,LAKI-LAKI,PNS/TNI/POLRI,0,2022
3272,KOTA SUKABUMI,LAKI-LAKI,SWASTA/BURUH,0,2022
3272,KOTA SUKABUMI,LAKI-LAKI,TIDAK BEKERJA,8,2022
3272,KOTA SUKABUMI,PEREMPUAN,BEKERJA,3,2022
3272,KOTA SUKABUMI,PEREMPUAN,IBU/BAPAK RUMAH TANGGA,4,2022
3272,KOTA SUKABUMI,PEREMPUAN,TIDAK DIKETAHUI,2,2022
3272,KOTA SUKABUMI,PEREMPUAN,PEDAGANG/TANI/NELAYAN,0,2022
3272,KOTA SUKABUMI,PEREMPUAN,PELAJAR,10,2022
3272,KOTA SUKABUMI,PEREMPUAN,PNS/TNI/POLRI,1,2022
3272,KOTA SUKABUMI,PEREMPUAN,SWASTA/BURUH,3,2022
3272,KOTA SUKABUMI,PEREMPUAN,TIDAK BEKERJA,11,2022
3273,KOTA BANDUNG,LAKI-LAKI,BEKERJA,8,2022
3273,KOTA BANDUNG,LAKI-LAKI,IBU/BAPAK RUMAH TANGGA,0,2022
3273,KOTA BANDUNG,LAKI-LAKI,TIDAK DIKETAHUI,1,2022
3273,KOTA BANDUNG,LAKI-LAKI,PEDAGANG/TANI/NELAYAN,0,2022
3273,KOTA BANDUNG,LAKI-LAKI,PELAJAR,35,2022
3273,KOTA BANDUNG,LAKI-LAKI,PNS/TNI/POLRI,1,2022
3273,KOTA BANDUNG,LAKI-LAKI,SWASTA/BURUH,0,2022
3273,KOTA BANDUNG,LAKI-LAKI,TIDAK BEKERJA,5,2022
3273,KOTA BANDUNG,PEREMPUAN,BEKERJA,78,2022
3273,KOTA BANDUNG,PEREMPUAN,IBU/BAPAK RUMAH TANGGA,93,2022
3273,KOTA BANDUNG,PEREMPUAN,TIDAK DIKETAHUI,14,2022
3273,KOTA BANDUNG,PEREMPUAN,PEDAGANG/TANI/NELAYAN,0,2022
3273,KOTA BANDUNG,PEREMPUAN,PELAJAR,127,2022
3273,KOTA BANDUNG,PEREMPUAN,PNS/TNI/POLRI,1,2022
3273,KOTA BANDUNG,PEREMPUAN,SWASTA/BURUH,21,2022
3273,KOTA BANDUNG,PEREMPUAN,TIDAK BEKERJA,10,2022
3274,KOTA CIREBON,LAKI-LAKI,BEKERJA,0,2022
3274,KOTA CIREBON,LAKI-LAKI,IBU/BAPAK RUMAH TANGGA,0,2022
3274,KOTA CIREBON,LAKI-LAKI,TIDAK DIKETAHUI,0,2022
3274,KOTA CIREBON,LAKI-LAKI,PEDAGANG/TANI/NELAYAN,0,2022
3274,KOTA CIREBON,LAKI-LAKI,PELAJAR,0,2022
3274,KOTA CIREBON,LAKI-LAKI,PNS/TNI/POLRI,0,2022
3274,KOTA CIREBON,LAKI-LAKI,SWASTA/BURUH,0,2022
3274,KOTA CIREBON,LAKI-LAKI,TIDAK BEKERJA,0,2022
3274,KOTA CIREBON,PEREMPUAN,BEKERJA,0,2022
3274,KOTA CIREBON,PEREMPUAN,IBU/BAPAK RUMAH TANGGA,1,2022
3274,KOTA CIREBON,PEREMPUAN,TIDAK DIKETAHUI,1,2022
3274,KOTA CIREBON,PEREMPUAN,PEDAGANG/TANI/NELAYAN,0,2022
3274,KOTA CIREBON,PEREMPUAN,PELAJAR,0,2022
3274,KOTA CIREBON,PEREMPUAN,PNS/TNI/POLRI,0,2022
3274,KOTA CIREBON,PEREMPUAN,SWASTA/BURUH,0,2022
3274,KOTA CIREBON,PEREMPUAN,TIDAK BEKERJA,0,2022
3275,KOTA BEKASI,LAKI-LAKI,BEKERJA,0,2022
3275,KOTA BEKASI,LAKI-LAKI,IBU/BAPAK RUMAH TANGGA,0,2022
3275,KOTA BEKASI,LAKI-LAKI,TIDAK DIKETAHUI,0,2022
3275,KOTA BEKASI,LAKI-LAKI,PEDAGANG/TANI/NELAYAN,0,2022
3275,KOTA BEKASI,LAKI-LAKI,PELAJAR,0,2022
3275,KOTA BEKASI,LAKI-LAKI,PNS/TNI/POLRI,0,2022
3275,KOTA BEKASI,LAKI-LAKI,SWASTA/BURUH,0,2022
3275,KOTA BEKASI,LAKI-LAKI,TIDAK BEKERJA,1,2022
3275,KOTA BEKASI,PEREMPUAN,BEKERJA,1,2022
3275,KOTA BEKASI,PEREMPUAN,IBU/BAPAK RUMAH TANGGA,1,2022
3275,KOTA BEKASI,PEREMPUAN,TIDAK DIKETAHUI,0,2022
3275,KOTA BEKASI,PEREMPUAN,PEDAGANG/TANI/NELAYAN,0,2022
3275,KOTA BEKASI,PEREMPUAN,PELAJAR,1,2022
3275,KOTA BEKASI,PEREMPUAN,PNS/TNI/POLRI,0,2022
3275,KOTA BEKASI,PEREMPUAN,SWASTA/BURUH,0,2022
3275,KOTA BEKASI,PEREMPUAN,TIDAK BEKERJA,1,2022
3276,KOTA DEPOK,LAKI-LAKI,BEKERJA,0,2022
3276,KOTA DEPOK,LAKI-LAKI,IBU/BAPAK RUMAH TANGGA,0,2022
3276,KOTA DEPOK,LAKI-LAKI,TIDAK DIKETAHUI,0,2022
3276,KOTA DEPOK,LAKI-LAKI,PEDAGANG/TANI/NELAYAN,0,2022
3276,KOTA DEPOK,LAKI-LAKI,PELAJAR,34,2022
3276,KOTA DEPOK,LAKI-LAKI,PNS/TNI/POLRI,0,2022
3276,KOTA DEPOK,LAKI-LAKI,SWASTA/BURUH,0,2022
3276,KOTA DEPOK,LAKI-LAKI,TIDAK BEKERJA,8,2022
3276,KOTA DEPOK,PEREMPUAN,BEKERJA,43,2022
3276,KOTA DEPOK,PEREMPUAN,IBU/BAPAK RUMAH TANGGA,51,2022
3276,KOTA DEPOK,PEREMPUAN,TIDAK DIKETAHUI,10,2022
3276,KOTA DEPOK,PEREMPUAN,PEDAGANG/TANI/NELAYAN,0,2022
3276,KOTA DEPOK,PEREMPUAN,PELAJAR,76,2022
3276,KOTA DEPOK,PEREMPUAN,PNS/TNI/POLRI,1,2022
3276,KOTA DEPOK,PEREMPUAN,SWASTA/BURUH,3,2022
3276,KOTA DEPOK,PEREMPUAN,TIDAK BEKERJA,25,2022
3277,KOTA CIMAHI,LAKI-LAKI,BEKERJA,0,2022
3277,KOTA CIMAHI,LAKI-LAKI,IBU/BAPAK RUMAH TANGGA,0,2022
3277,KOTA CIMAHI,LAKI-LAKI,TIDAK DIKETAHUI,0,2022
3277,KOTA CIMAHI,LAKI-LAKI,PEDAGANG/TANI/NELAYAN,0,2022
3277,KOTA CIMAHI,LAKI-LAKI,PELAJAR,8,2022
3277,KOTA CIMAHI,LAKI-LAKI,PNS/TNI/POLRI,0,2022
3277,KOTA CIMAHI,LAKI-LAKI,SWASTA/BURUH,0,2022
3277,KOTA CIMAHI,LAKI-LAKI,TIDAK BEKERJA,0,2022
3277,KOTA CIMAHI,PEREMPUAN,BEKERJA,2,2022
3277,KOTA CIMAHI,PEREMPUAN,IBU/BAPAK RUMAH TANGGA,6,2022
3277,KOTA CIMAHI,PEREMPUAN,TIDAK DIKETAHUI,19,2022
3277,KOTA CIMAHI,PEREMPUAN,PEDAGANG/TANI/NELAYAN,1,2022
3277,KOTA CIMAHI,PEREMPUAN,PELAJAR,5,2022
3277,KOTA CIMAHI,PEREMPUAN,PNS/TNI/POLRI,0,2022
3277,KOTA CIMAHI,PEREMPUAN,SWASTA/BURUH,0,2022
3277,KOTA CIMAHI,PEREMPUAN,TIDAK BEKERJA,2,2022
3278,KOTA TASIKMALAYA,LAKI-LAKI,BEKERJA,0,2022
3278,KOTA TASIKMALAYA,LAKI-LAKI,IBU/BAPAK RUMAH TANGGA,0,2022
3278,KOTA TASIKMALAYA,LAKI-LAKI,TIDAK DIKETAHUI,0,2022
3278,KOTA TASIKMALAYA,LAKI-LAKI,PEDAGANG/TANI/NELAYAN,0,2022
3278,KOTA TASIKMALAYA,LAKI-LAKI,PELAJAR,1,2022
3278,KOTA TASIKMALAYA,LAKI-LAKI,PNS/TNI/POLRI,0,2022
3278,KOTA TASIKMALAYA,LAKI-LAKI,SWASTA/BURUH,0,2022
3278,KOTA TASIKMALAYA,LAKI-LAKI,TIDAK BEKERJA,2,2022
3278,KOTA TASIKMALAYA,PEREMPUAN,BEKERJA,0,2022
3278,KOTA TASIKMALAYA,PEREMPUAN,IBU/BAPAK RUMAH TANGGA,0,2022
3278,KOTA TASIKMALAYA,PEREMPUAN,TIDAK DIKETAHUI,0,2022
3278,KOTA TASIKMALAYA,PEREMPUAN,PEDAGANG/TANI/NELAYAN,0,2022
3278,KOTA TASIKMALAYA,PEREMPUAN,PELAJAR,3,2022
3278,KOTA TASIKMALAYA,PEREMPUAN,PNS/TNI/POLRI,0,2022
3278,KOTA TASIKMALAYA,PEREMPUAN,SWASTA/BURUH,0,2022
3278,KOTA TASIKMALAYA,PEREMPUAN,TIDAK BEKERJA,2,2022
3279,KOTA BANJAR,LAKI-LAKI,BEKERJA,0,2022
3279,KOTA BANJAR,LAKI-LAKI,IBU/BAPAK RUMAH TANGGA,0,2022
3279,KOTA BANJAR,LAKI-LAKI,TIDAK DIKETAHUI,0,2022
3279,KOTA BANJAR,LAKI-LAKI,PEDAGANG/TANI/NELAYAN,0,2022
3279,KOTA BANJAR,LAKI-LAKI,PELAJAR,0,2022
3279,KOTA BANJAR,LAKI-LAKI,PNS/TNI/POLRI,0,2022
3279,KOTA BANJAR,LAKI-LAKI,SWASTA/BURUH,0,2022
3279,KOTA BANJAR,LAKI-LAKI,TIDAK BEKERJA,0,2022
3279,KOTA BANJAR,PEREMPUAN,BEKERJA,0,2022
3279,KOTA BANJAR,PEREMPUAN,IBU/BAPAK RUMAH TANGGA,0,2022
3279,KOTA BANJAR,PEREMPUAN,TIDAK DIKETAHUI,1,2022
3279,KOTA BANJAR,PEREMPUAN,PEDAGANG/TANI/NELAYAN,0,2022
3279,KOTA BANJAR,PEREMPUAN,PELAJAR,0,2022
3279,KOTA BANJAR,PEREMPUAN,PNS/TNI/POLRI,0,2022
3279,KOTA BANJAR,PEREMPUAN,SWASTA/BURUH,0,2022
3279,KOTA BANJAR,PEREMPUAN,TIDAK BEKERJA,0,2022
